"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"206566_at",-0.0441198127562208,2.32829024644628,-2.03665662116207,0.0438839789703371,0.116694545508642,-5.15507060315027
"213611_at",0.771264870447965,3.00765340790083,2.03655745216419,0.0438940847350894,0.116715741799971,-5.15526633943877
"225993_at",0.306646893561652,3.48811395044628,2.03635975120589,0.0439142372844137,0.116763649444406,-5.15565652812349
"232783_at",0.301136093798077,2.73072917498347,2.03600120452594,0.0439508057434059,0.116855198600502,-5.15636407671098
"225528_at",-0.337693880143662,7.15442004505785,-2.03584451336195,0.0439667949709938,0.116892026016975,-5.15667325131134
"214976_at",0.228952351610293,2.73185644805785,2.03574576196585,0.0439768744082997,0.116913138591549,-5.15686809086612
"205418_at",-0.241572564095021,3.34886119086777,-2.03572454389899,0.0439790403688776,0.11691321204689,-5.1569099536167
"229900_at",0.512999999688917,5.8962899337438,2.03551279991167,0.0440006603940726,0.116964999370183,-5.15732769726075
"233367_at",-0.172546195834843,2.57114489209091,-2.03543201583124,0.0440089112104321,0.116981244612299,-5.1574870631746
"238965_at",0.433450094063917,3.3816959141405,2.03538808286951,0.044013398822899,0.116987485689937,-5.15757372896882
"241660_at",-0.131763575796381,2.37412522653719,-2.03527549924621,0.044024900667929,0.117009450673338,-5.1577958127703
"242441_at",-0.0764426888908361,2.34050035184298,-2.03526530037434,0.0440259427389465,0.117009450673338,-5.15781593062078
"216559_x_at",0.309035208079749,8.77040997470248,2.03523531325791,0.0440290067984735,0.117011906222065,-5.15787508135588
"220135_s_at",0.220444697357467,2.59926712071901,2.03485499513736,0.0440678832176593,0.117109532172914,-5.15862520286047
"222179_at",-0.0888963238195704,2.35554895745455,-2.03477729131496,0.0440758297725124,0.117124957123311,-5.15877844612081
"223801_s_at",-0.270952625552037,3.40296730440496,-2.03474332884921,0.0440793034045182,0.117125628787055,-5.15884542333752
"228361_at",0.269721404046944,4.47825961838843,2.0347329306879,0.0440803669602418,0.117125628787055,-5.15886592929327
"207263_x_at",0.274624160950226,3.12578088473554,2.0346252032818,0.0440913869394293,0.117148354176983,-5.15907837008308
"229878_at",0.38643463090328,6.3366715366281,2.03460743327299,0.0440932049493943,0.117148354176983,-5.15911341191904
"230039_at",0.36093577855826,3.40961669261157,2.03453109622906,0.0441010155508987,0.117161448543723,-5.15926394265213
"1557632_at",0.544776803716631,5.52821694617355,2.03450983028354,0.0441031916359699,0.117161448543723,-5.15930587650976
"216357_at",-0.0759516537992071,2.34179510076859,-2.03449643758868,0.0441045621202908,0.117161448543723,-5.15933228506499
"1568589_at",-0.274929278664026,2.47272697944628,-2.03445960818433,0.0441083310880203,0.117163161041489,-5.15940490675681
"238514_at",0.220782140245476,2.50568598809917,2.03444825890723,0.0441094925812163,0.117163161041489,-5.1594272854679
"206092_x_at",0.257215205092759,3.73442122082645,2.0344239342707,0.0441119820700996,0.11716408159741,-5.15947524883646
"228776_at",-0.534432742792421,5.63121270087603,-2.03403629878162,0.0441516705764893,0.117263800095674,-5.16023951709384
"203303_at",-0.393106562740945,9.35435598144628,-2.03397744782707,0.0441576987668688,0.117274113764927,-5.16035553668564
"1558807_at",-0.0660825258212658,2.35877315469421,-2.03387765631326,0.044167922166957,0.117295567538293,-5.16055225990845
"237999_at",0.308798871028846,2.58130692767769,2.03376260560113,0.0441797113455338,0.117321177221675,-5.16077905305683
"225011_at",-0.327791780866519,9.22054437589256,-2.03364422134102,0.0441918449179585,0.117347698926148,-5.1610124049499
"239702_x_at",-0.21634914752488,3.42295127399174,-2.03360407428379,0.0441959603617964,0.117348618541566,-5.16109153752302
"227722_at",-0.455078913746606,4.80268981296694,-2.03359896803658,0.0441964838227329,0.117348618541566,-5.16110160217817
"206510_at",0.606780082555432,3.58145242042975,2.0334963942611,0.0442070001751696,0.117370841284776,-5.16130377495457
"226710_at",0.535081458429866,7.92773479624793,2.0332285977403,0.0442344660310562,0.117438061097795,-5.16183155669663
"1558658_at",-0.03728412462613,2.32701134287603,-2.03314084027466,0.0442434698198291,0.1174562618305,-5.16200449774012
"238331_at",-0.10921092197172,3.81351580180992,-2.03280752945178,0.0442776812987486,0.117539360508077,-5.16266128006358
"1555034_at",-0.15820311314819,2.41297916722314,-2.0327939944562,0.0442790710267009,0.117539360508077,-5.16268794837936
"211200_s_at",-0.630919489147061,5.63515570161983,-2.0325357193174,0.0443055969942288,0.117604064261552,-5.16319680213152
"211454_x_at",0.526743261547514,7.84856086245455,2.03243128220162,0.0443163269899632,0.117626275052142,-5.16340254703694
"237301_at",1.45049695044796,6.79191943540496,2.03241239883961,0.0443182673264587,0.117626275052142,-5.1634397468918
"218943_s_at",0.655710985902146,5.44424043652066,2.03236871587965,0.0443227561931542,0.117628592827284,-5.16352580023504
"239333_x_at",-0.364694576345022,6.48376640257025,-2.03236202845543,0.044323443428033,0.117628592827284,-5.16353897398878
"211587_x_at",-0.0381449455893659,2.33054133428926,-2.03213898523699,0.0443463697386413,0.117683723994574,-5.16397833021612
"234556_at",-0.100689262027148,2.3521401406281,-2.0321113419972,0.0443492118554486,0.117685554173784,-5.16403277944191
"243841_at",-0.105356169804296,2.51023625552066,-2.03183667629113,0.0443774598393984,0.117754798190687,-5.16457375427499
"238213_at",-0.058598594423076,2.34380109995041,-2.03166815521706,0.0443947989912221,0.1177950905001,-5.16490563547001
"1558238_at",-0.0633572260328021,2.42696458612397,-2.03147541133064,0.0444146375266832,0.1178420103252,-5.1652851889759
"217425_at",-0.0182656301544113,2.31598753293388,-2.03135328026227,0.0444272120217696,0.117869653401119,-5.1655256735061
"206472_s_at",0.359151205015269,4.8128077235124,2.03132455558643,0.0444301699280067,0.1178717813001,-5.165582232422
"210651_s_at",-0.134114015438912,2.79650583236364,-2.03123000874903,0.0444399070201262,0.117891893077409,-5.16576838996969
"223970_at",-0.080768350011311,2.342760088,-2.03088022621545,0.0444759459130884,0.11798177394586,-5.1664570223408
"1562094_at",-0.0617296368461533,2.34648025604959,-2.03083470341156,0.0444806380672135,0.11798849632859,-5.16654663696273
"218751_s_at",-0.415932511987556,6.64137275557025,-2.03075334350637,0.0444890250981605,0.11800445648983,-5.16670679459745
"203232_s_at",0.398898398803732,7.92717467681818,2.03072824335694,0.0444916128336592,0.11800445648983,-5.16675620323703
"223208_at",-0.286619245522616,7.77237928127273,-2.03071353010859,0.0444931297766411,0.11800445648983,-5.16678516541262
"217307_at",-0.0752159171736428,2.58170496990909,-2.0306248239461,0.0445022763609109,0.11802298991234,-5.16695977419658
"201947_s_at",0.480551188167986,11.0559422767438,2.03060329068001,0.0445044969205525,0.118023154151002,-5.16700215910042
"235442_at",-0.249069183146492,2.72820933399174,-2.03057899408494,0.0445070025546517,0.118024074336773,-5.1670499826863
"237851_at",0.276957107769233,3.62348366457851,2.0303486233248,0.0445307659808914,0.118080218844328,-5.16750340058609
"202215_s_at",0.385191680571269,6.64199243144628,2.0303318748614,0.0445324940570651,0.118080218844328,-5.16753636319744
"206933_s_at",-0.0187937152822397,2.3162274912314,-2.03018309506795,0.0445478474020591,0.118115200849017,-5.16782916521927
"212651_at",-0.507898084930428,6.50631406013223,-2.03013231729423,0.0445530884541503,0.118123368792099,-5.16792909245101
"212953_x_at",0.352956941145925,8.60584209382645,2.02994504364824,0.0445724225465682,0.11816889893486,-5.16829761418251
"240782_at",-0.139470483145926,2.377363048,-2.02984889203824,0.0445823520030835,0.118179723957254,-5.16848681138189
"206696_at",0.429338563739256,2.76105437171901,2.02982727001372,0.0445845851427219,0.118179723957254,-5.1685293558149
"203606_at",0.317375352444573,11.2228056727769,2.02980037369402,0.0445873631490538,0.118179723957254,-5.16858227758952
"210886_x_at",-0.509037209950791,6.16849916952893,-2.02979326034251,0.0445880978815636,0.118179723957254,-5.16859627386284
"1566866_at",-0.123024480175904,2.37921144357025,-2.02976738429957,0.0445907706850247,0.118179723957254,-5.16864718733487
"1557583_at",-0.0520358175972846,2.33474351180992,-2.02975832316493,0.0445917066654317,0.118179723957254,-5.16866501579964
"235327_x_at",0.321526154095023,9.88261345212397,2.02975293251118,0.0445922635072206,0.118179723957254,-5.16867562228159
"240549_at",-0.187002677447963,2.53597272528926,-2.02973808140971,0.0445937976216206,0.118179723957254,-5.16870484270904
"214182_at",0.410742996592198,8.60738949056198,2.02970203273914,0.0445975216261841,0.118183864623479,-5.16877576978734
"239296_at",-0.562676774757352,5.03099327786777,-2.02962660899071,0.0446053141288632,0.118198785925246,-5.16892416496891
"219713_at",-0.229174821919112,5.84671632585124,-2.02955232898086,0.0446129896013932,0.11821339567976,-5.16907030483057
"1553429_at",-0.0386052581674194,2.33470797178512,-2.02951268046363,0.0446170870080409,0.118218523487503,-5.16914830801148
"235944_at",-0.857454235339367,5.61162878817355,-2.02893711795444,0.0446766037201839,0.118370226706726,-5.17028049047221
"1561164_at",-0.0755335950695688,2.34782493003306,-2.02891713229345,0.0446786715783575,0.118370226706726,-5.17031979865421
"231219_at",0.0867376928817847,2.58321158909917,2.02886984199495,0.0446835648934732,0.118376980281376,-5.17041280868262
"242704_at",-0.0508101872811091,2.32734253319008,-2.02885064986095,0.044685550910422,0.118376980281376,-5.17045055497919
"1554110_at",0.445707452934392,3.14898209897521,2.02875800107062,0.0446951393397711,0.11839664454467,-5.17063276810636
"201601_x_at",0.728528084114823,9.17092168927273,2.02869471182714,0.0447016902944764,0.118408261075069,-5.17075723511005
"213474_at",0.276655278740951,4.11534275175207,2.02860635651643,0.0447108371638671,0.118423248451802,-5.17093099192183
"211873_s_at",-0.109759875215497,2.35659625540496,-2.02859821337772,0.0447116802522275,0.118423248451802,-5.17094700561019
"205659_at",-0.65551331631674,4.24870328636364,-2.02857186991799,0.044714407778121,0.118424735771593,-5.17099881027946
"1566474_at",-0.0914768040209273,2.36841020752893,-2.02851835638127,0.044719948853016,0.118425524843674,-5.1711040432356
"205691_at",0.607436324681559,3.10874391119008,2.02851601594583,0.0447201912074763,0.118425524843674,-5.17110864558092
"1558839_at",-0.0147802228201352,2.31565928005785,-2.02850623849592,0.0447212036844505,0.118425524843674,-5.17112787237719
"230978_at",-0.0758334149694564,2.3500803728843,-2.02833560030827,0.0447388768059044,0.118466587047793,-5.1714634086905
"1555346_at",-0.10842940577828,2.36037758514876,-2.02817679634049,0.0447553296068796,0.11850441407604,-5.17177565098469
"239109_at",-0.206221093181561,2.56223727919835,-2.02814488118758,0.0447586367829227,0.118507431772702,-5.17183840019304
"232788_at",0.315347835046946,2.8184297863719,2.02797578844305,0.0447761623331785,0.118548093340106,-5.17217084243848
"203826_s_at",0.299623703334277,5.03461722624793,2.0278320322373,0.0447910664966848,0.118581810996816,-5.17245345181617
"1553533_at",-0.109737356504525,2.3988472308595,-2.02766795168841,0.0448080829975306,0.118621117411029,-5.1727759938341
"208392_x_at",0.355344547160072,3.28136492982645,2.02725511783333,0.0448509216811136,0.118728776165144,-5.17358741593632
"227209_at",-0.424393650944004,2.90988193190909,-2.02716731765279,0.0448600369836098,0.11874715672132,-5.17375996669958
"201683_x_at",0.350729758724548,6.8278611667438,2.02712052242695,0.044864895850353,0.118754269007458,-5.17385192894473
"204560_at",-0.588981820688346,3.07695599960331,-2.02691358067438,0.0448863885246698,0.118805407009068,-5.17425858830095
"242203_at",-0.197943033960409,2.53382975030579,-2.02686181910875,0.0448917657811733,0.118813887795801,-5.17436029842399
"204655_at",0.9033507891612,7.5474252162562,2.02681619498967,0.0448965059043869,0.118820681558757,-5.17444994661466
"234938_at",-0.0811362614869902,2.34706044380165,-2.02669782387427,0.0449088060782181,0.118844628712407,-5.1746825287619
"236471_at",0.520264995965495,3.93054037318182,2.02668097787646,0.044910556812628,0.118844628712407,-5.17471562768413
"1556924_at",-0.0235215791493211,2.31990602928926,-2.0266663668196,0.0449120753261227,0.118844628712407,-5.17474433519889
"1568640_at",0.251870883002829,5.01946328108264,2.02662376455706,0.044916503189765,0.118850593423046,-5.17482803817664
"229834_at",-0.0427890876589361,2.32625197610744,-2.02632124349146,0.0449479564215278,0.118917977559932,-5.17542237049304
"243079_x_at",-0.0639132013540724,2.3416569167438,-2.02631852469634,0.0449482391809488,0.118917977559932,-5.17542771145731
"1554325_at",-0.0345591894564463,2.32701535009091,-2.02628966319032,0.0449512409214088,0.118917977559932,-5.17548440831901
"219842_at",0.238431724132353,2.93147020126446,2.026278360613,0.0449524164924163,0.118917977559932,-5.17550661141314
"243756_at",-0.371966769476807,2.97428525787603,-2.0262742478345,0.0449528442653621,0.118917977559932,-5.17551469063981
"1563104_at",0.191662392850677,2.60230782341322,2.02608650201824,0.0449723755391237,0.118963889525453,-5.17588348608234
"237476_at",-0.18591230404921,2.61403259249587,-2.02605181728129,0.0449759845992506,0.118967680598163,-5.17595161499059
"208199_s_at",-0.137645102339935,3.05966350593388,-2.02595777564778,0.0449857711824751,0.118982840124216,-5.17613632920162
"216994_s_at",-0.129445302594454,2.35531721693388,-2.02595492317651,0.0449860680575729,0.118982840124216,-5.17614193182887
"244654_at",0.446077271580317,5.80651439404132,2.02586266921711,0.0449956704245342,0.119002480552479,-5.17632312672015
"230846_at",0.482309087580881,4.30562638708264,2.02569072659166,0.045013571954728,0.119044067264426,-5.17666081660499
"234858_at",-0.168495885707014,2.65930397873554,-2.025650128724,0.0450177996237415,0.119049489452385,-5.17674054562994
"227170_at",0.229761012840497,4.9908967362562,2.0255925364442,0.045023797591634,0.119055242484643,-5.17685364694998
"219555_s_at",0.561216765281675,5.62792363819008,2.02557069692222,0.0450260722546144,0.119055242484643,-5.17689653522533
"230347_at",-0.186647252442302,3.1979766842562,-2.02556651699873,0.0450265076195236,0.119055242484643,-5.17690474367579
"242727_at",0.392939947482466,2.67876227199174,2.0255167916703,0.0450316870960298,0.119063179649665,-5.17700239207221
"209242_at",-1.3762910129621,7.23561449173554,-2.02543661698831,0.0450400393013115,0.119077460086259,-5.17715983084678
"233161_at",0.416615351165158,4.94411238228926,2.02542313398319,0.0450414440245803,0.119077460086259,-5.1771863068107
"234797_at",-0.133272231893668,3.14750675144628,-2.02532731870759,0.0450514275907332,0.11909809513216,-5.17737445017037
"224021_at",-0.0369097010712656,2.3289177571157,-2.02524541824954,0.0450599627864297,0.119106234033135,-5.17753526373725
"204164_at",0.330852531610859,4.36162865931405,2.02524460365207,0.0450600476860359,0.119106234033135,-5.17753686318895
"202604_x_at",0.293177500347287,3.41570454996694,2.02523506704949,0.0450610416273505,0.119106234033135,-5.1775555881414
"219334_s_at",-0.408957204434956,3.117641771,-2.02510231449407,0.0450748795519549,0.119137051121683,-5.1778162369148
"1557924_s_at",-0.0837121314044147,2.36086167166942,-2.02490374013816,0.0450955854129053,0.11918601694062,-5.17820609162963
"1567081_x_at",-0.0973645710797508,2.38208338647107,-2.02480431020238,0.0451059562795659,0.119207664326434,-5.17840128584941
"219208_at",0.405572819385745,2.84703224112397,2.02457093582067,0.0451303059869367,0.119266251623363,-5.17885939572406
"1558750_a_at",0.313719788799774,2.59700998324793,2.02454365431258,0.0451331532046155,0.119268011187161,-5.17891294563429
